date,region,phenomena,county,pm10_quality,air_pressure,temperature,humidity
11/8/2023,Transilvania,"['Ploaie', 'Lapoviță', 'Ninsoare']",CJ,18.13,976.05,10.14,85
11/9/2023,Transilvania,['Ninga'],CJ,,981.05,7.295,69.5
11/10/2023,Transilvania,['Vant intens'],CJ,,974,4.7,75.5
11/11/2023,Transilvania,"['Furtună', 'Ploaie', 'Ninsori', 'Vânt puternic', 'Viscol', 'Ninsori', 'Zapada', 'Ninsori']",CJ,,962.45,9.075,86
11/12/2023,Transilvania,"['Viscol', 'Viscol', 'Ninsori', 'Vant puternic', 'Zapada', 'Viscol']",CJ,,968.55,6.055,76.5
11/13/2023,Transilvania,"['Ploaie', 'Ninsoare']",CJ,,976.15,3.67,77
11/14/2023,Transilvania,"['Ploaie', 'Ninsoare', 'Vânt puternic']",CJ,26.29,972.15,7.5,94
11/17/2023,Transilvania,"['Ploi', 'Ninsori viscolite', 'Ninsori', 'Viscol', 'Viscol']",CJ,17.59,970.25,7.055,80.5
11/18/2023,Transilvania,"['Ninsori', 'Viscol', 'Ninsori', 'Viscol', 'Polei']",CJ,7.43,972.9,3.425,97.5
11/19/2023,Transilvania,"['Ninsoare', 'Viscol']",CJ,7.62,978.2,2.22,90
11/20/2023,Transilvania,"['Ploaie', 'Ninsoare', 'Polei', 'Vânt puternic']",CJ,,973.7,3.3,98.5
11/21/2023,Transilvania,"['Ploaie', 'Vânt activ', 'Ninsoare', 'Lapoviță']",CJ,,972.4,5.595,99
11/22/2023,Transilvania,"['Ploi trecătoare', 'Innorări', 'Lapoviță', 'Ninsoare']",CJ,,976.95,5.675,93.5
11/23/2023,Transilvania,"['Fulger', 'Furtună', 'Viscol', 'Viscol', 'Viscol']",CJ,,980.35,2.91,85
11/24/2023,Transilvania,"['Ninsoare', 'Viscol', 'Viscol']",CJ,,962.2,3.29,84.5
11/25/2023,Transilvania,"['Ninsori', 'Viscol', 'Zapada']",CJ,,957.55,1.905,87
11/26/2023,Transilvania,['Viscol'],CJ,,962.45,-0.44,68
11/27/2023,Transilvania,"['Ninsoare', 'Polei', 'Ninsori', 'Lapoviță']",CJ,,969.75,-1.825,77
11/28/2023,Transilvania,"['Ninsori', 'Lapoviță', 'Polei', 'Vânt puternic', 'Viscol']",CJ,,957.75,1.965,85
11/29/2023,Transilvania,"['Ninsori', 'Lapoviță', 'Vânt puternic']",CJ,,965.25,0.855,84.5
11/30/2023,Transilvania,"['Ploi', 'Ninsoare', 'Vant puternic', 'Inundație', 'Furtună', 'Vânt puternic', 'Cod galben']",CJ,,971.7,0.04,77
12/1/2023,Transilvania,"['Furtună', 'Vijelie', 'Fulger', 'Ninsori']",CJ,,962.7,5.275,93
12/3/2023,Transilvania,"['Ninsoare', 'Vânt puternic']",CJ,,975.7,2.32,78
12/4/2023,Transilvania,"['Ninsoare', 'Viscol']",CJ,,984.6,-1.02,68
12/5/2023,Transilvania,"['Ger', 'Ninsoare']",CJ,,977.9,-0.535,73.5
12/6/2023,Transilvania,"['Ninsoare', 'Ploi sporadice', 'Zapada']",CJ,,973.65,0.625,82.5
12/7/2023,Transilvania,"['Ninsori', 'Lapoviță', 'Zăpadă', 'Polei']",CJ,,976.1,2.04,98
12/8/2023,Transilvania,['Ninsori'],CJ,,979.15,2.37,90.5
12/9/2023,Transilvania,"['Cer acoperit', 'Ceata', 'Precipitatii mixte', 'Polei']",CJ,,979.75,1.87,79.5
12/10/2023,Transilvania,"['Ninsoare', 'Lapoviță']",CJ,,975.2,0.675,84
12/11/2023,Transilvania,"['Burnită', 'Polei', 'Ninsoare']",CJ,,974.8,1.65,90
12/12/2023,Transilvania,"['Ninsoare', 'Lapoviță', 'Vânt intens', 'Ploi moderate cantitativ']",CJ,,972.95,3.18,95.5
12/13/2023,Transilvania,"['Ceață', 'Ploaie', 'Vânt', 'Ploi moderate']",CJ,,965.8,5.225,95
12/14/2023,Transilvania,"['Ploaie', 'Ninsoare', 'Vânt puternic']",CJ,,966.95,6.19,94
12/15/2023,Transilvania,['Ninga'],CJ,,984.2,3.38,83
12/16/2023,Transilvania,"['Ninga', 'Vant intens']",CJ,,995.55,1.125,68.5
12/17/2023,Transilvania,"['Burnită', 'Ceată']",CJ,,998.15,-1.655,88
12/18/2023,Transilvania,"['Ceata', 'Burnită', 'Polei', 'Ghețuș', 'Vânt puternic', 'Ceață', 'Ninsoare']",CJ,,994.15,-1.7,99
12/19/2023,Transilvania,['Ceata'],CJ,,987.35,-2.375,99
12/20/2023,Transilvania,"['Ceață', 'Polei']",CJ,,974.2,-2.34,98.5
12/21/2023,Transilvania,"['Viscol', 'Ninsori viscolite', 'Viscol']",CJ,,967.75,-0.36,99
12/22/2023,Transilvania,"['Vijelie', 'Ninsori viscolite', 'Viscol', 'Furtună', 'Viscol', 'Ninsori']",CJ,,953.95,3.395,74
12/23/2023,Transilvania,"['Viscol', 'Ninsori viscolite', 'Ninsoare', 'Vânt puternic']",CJ,,958.5,1.555,78.5
12/24/2023,Transilvania,"['Viscol', 'Vânt', 'Viscol', 'Vijelie']",CJ,,968.6,0.85,98.5
12/25/2023,Transilvania,"['Viscol', 'Furtună', 'Furtună', 'Vijelie']",CJ,,970.2,7.755,80.5
12/26/2023,Transilvania,"['Fulger', 'Vijelie', 'Ceata']",CJ,,975.55,8.585,86
12/27/2023,Transilvania,['Vijelie'],CJ,,983,3.955,85.5
12/28/2023,Transilvania,"['Ceata', 'Ceață']",CJ,,985.55,-0.66,97
12/29/2023,Transilvania,['Ceață'],CJ,,981.85,-1.125,98.5
12/30/2023,Transilvania,['Ploaie'],CJ,,979.95,-0.515,99.5
12/31/2023,Transilvania,['Ceata'],CJ,,979.1,0.755,96
1/2/2024,Transilvania,"['Ploi slabe', 'Innorari', 'Vant activ']",CJ,,973.25,4.47,72
1/3/2024,Transilvania,"['Ninsoare', 'Viscol', 'Ploaie', 'Vant puternic', 'Ninsori viscolite', 'Viscol', 'Ninsori viscolite', 'Avalanșă']",CJ,,965.45,5.28,81
1/4/2024,Transilvania,"['Ninsoare', 'Vant puternic', 'Ploaie']",CJ,,963.95,5.58,84.5
1/5/2024,Transilvania,['Vânt puternic'],CJ,,971.9,7.04,65.5
1/6/2024,Transilvania,"['Furtună', 'Grindină', 'Viscol']",CJ,,969.3,3.03,90
1/7/2024,Transilvania,"['Ninsori', 'Lapoviță', 'Ger']",CJ,,962.1,5.05,87
1/8/2024,Transilvania,"['Ninsori', 'Viscol', 'Ger', 'Viscol', 'Viscol']",CJ,,970.95,2.59,76
1/9/2024,Transilvania,"['Ger', 'Viscol', 'Ger']",CJ,,987.55,-0.58,53.5
1/10/2024,Transilvania,"['Ger', 'Viscol']",CJ,,991.05,-4.815,73
1/12/2024,Transilvania,"['Ninsoare', 'Viscol']",CJ,,980.7,-2.59,72.5
1/13/2024,Transilvania,['Viscol'],CJ,,978.4,-2.975,66.5
1/14/2024,Transilvania,"['Ninsoare', 'Viscol']",CJ,,969.9,-2.975,75.5
1/15/2024,Transilvania,"['Ninsori', 'Viscol']",CJ,,962.65,0.195,79
1/16/2024,Transilvania,"['Viscol', 'Ger', 'Ninsoare']",CJ,,968.65,0.24,65.5
1/17/2024,Transilvania,"['Furtună', 'Viscol', 'Ninsoare', 'Vânt puternic']",CJ,,970.8,-1.11,65
1/18/2024,Transilvania,"['Ploaie', 'Vânt puternic', 'Lapoviță', 'Ninsoare', 'Furtună', 'Vijelie', 'Ninsoare', 'Viscol']",CJ,,959.25,5.8,82.5
1/19/2024,Transilvania,"['Ninsori', 'Viscol', 'Ninsoare', 'Viscol']",CJ,,965.85,3.145,96
1/21/2024,Transilvania,"['Fulger', 'Zapada', 'Ger', 'Ceata']",CJ,,993.05,-4.095,76.5
1/22/2024,Transilvania,"['Ger', 'Ceata']",CJ,,992.5,-4.095,79.5
1/23/2024,Transilvania,"['Ninsori', 'Fulgi de zapadă', 'Ger', 'Vânt puternic']",CJ,,985.1,-2.01,79
1/24/2024,Transilvania,"['Ninsori', 'Lapoviță', 'Viscol', 'Viscol']",CJ,,985.3,0.245,86
1/25/2024,Transilvania,"['Ninsori', 'Viscol', 'Viscol', 'Intensificari ale vantului']",CJ,,976.75,3.24,86
1/26/2024,Transilvania,"['Ninsori', 'Viscol', 'Viscol']",CJ,,980.5,3.1,72.5
1/27/2024,Transilvania,"['Viscol', 'Ninsoare', 'Viscol']",CJ,,982.1,1.8,85
1/28/2024,Transilvania,"['Ninsori', 'Fulgi de zapadă', 'Vânt puternic']",CJ,,991.9,2.86,79.5
1/29/2024,Transilvania,"['Ger', 'Fulger', 'Lapoviță']",CJ,,997.95,0.62,74
1/30/2024,Transilvania,['Ger'],CJ,,999.4,-1.94,76
1/31/2024,Transilvania,"['Ceață', 'Ger']",CJ,,994.35,-2.06,79
2/1/2024,Transilvania,"['Ninsori', 'Lapoviță']",CJ,,986.25,-1.435,85
2/2/2024,Transilvania,"['Ninsori', 'Vant puternic']",CJ,,984.7,2.01,83.5
2/3/2024,Transilvania,['Ceata'],CJ,,980.4,1.83,90.5
2/4/2024,Transilvania,"['Ceață', 'Ninsori', 'Caniculă', 'Vijelie']",CJ,,976.75,4.925,84
2/5/2024,Transilvania,"['Viscol', 'Ninsoare', 'Viscol', 'Ninsori viscolite', 'Vânt puternic', 'Viscol', 'Vijelie']",CJ,,972.3,10.49,65.5
2/6/2024,Transilvania,['Vant puternic'],CJ,,973.55,10.69,50
2/7/2024,Transilvania,"['Ploaie', 'Vant puternic']",CJ,,970.15,6.915,67.5
2/8/2024,Transilvania,['Ploaie'],CJ,,966.85,7.395,71.5
2/9/2024,Transilvania,['Ceață'],CJ,,965.2,5.525,86
2/10/2024,Transilvania,"['Ploi slabe', 'Vant puternic', 'Innouri', 'Posibila ploaie', 'Vant intens', 'Temperaturi ridicate', 'Lapovita', 'Ninsoare', 'Vant puternic', 'Vijelie']",CJ,,964.5,9.965,71.5
2/11/2024,Transilvania,"['Ploaie', 'Vânt puternic', 'Vijelie']",CJ,,961.45,11.69,59.5
2/12/2024,Transilvania,"['Furtună', 'Grindină', 'Viscol', 'Ninsoare']",CJ,,961.9,9.976666667,72
2/13/2024,Transilvania,"['Ploaie', 'Ninsori', 'Vânt puternic', 'Viscol', 'Ninsoare', 'Vânt puternic']",CJ,,969,6.906666667,92
2/14/2024,Transilvania,"['Vijelie', 'Furtună', 'Viscol']",CJ,,980.3333333,5.59,65
2/15/2024,Transilvania,"['Ger', 'Fulger']",CJ,,984.3333333,3.776666667,64.33333333
2/17/2024,Transilvania,"['Furtună', 'Ninsori']",CJ,,986.7,4.32,67.66666667
2/18/2024,Transilvania,['Ploaie'],CJ,,989.2333333,6.476666667,74.33333333
2/19/2024,Transilvania,"['Ninsoare', 'Lapoviță', 'Polei']",CJ,,985.4,3.196666667,75
2/20/2024,Transilvania,"['Ninsoare', 'Lapoviță', 'Ploaie']",CJ,,983.0333333,5.313333333,80
2/21/2024,Transilvania,"['Ploaie', 'Lapoviță']",CJ,,982.2666667,4.68,87
2/22/2024,Transilvania,['Ceață'],CJ,,975.9,4.596666667,81
2/23/2024,Transilvania,"['Furtună', 'Grindină']",CJ,,969.6333333,9.603333333,59.66666667
2/24/2024,Transilvania,"['Ploi', 'Vant puternic', 'Averse']",CJ,,972,10.73666667,63.66666667
2/25/2024,Transilvania,['Ploaie'],CJ,,973.7333333,10.94333333,76
2/26/2024,Transilvania,['Ploaie'],CJ,,971.7333333,9.23,76
2/27/2024,Transilvania,['Caniculă'],CJ,,976.2666667,10.30666667,66.33333333
2/28/2024,Transilvania,['Vânt puternic'],CJ,,979.7666667,10.23333333,62.33333333
2/29/2024,Transilvania,"['Furtună', 'Vijelie', 'Fulger']",CJ,,979.7666667,8.566666667,69.33333333
3/1/2024,Transilvania,"['Ploi slabe', 'Vant activ', 'Precipitatii mixte', 'Rafale de vant']",CJ,,974.0333333,9.603333333,72
3/2/2024,Transilvania,['Ploaie'],CJ,,972.2666667,11.45666667,50.33333333
3/3/2024,Transilvania,['Ploaie'],CJ,,972.1333333,8.976666667,70.66666667
3/4/2024,Transilvania,"['Ciclon', 'Furtună', 'Ploaie']",CJ,,971.0666667,9.223333333,66.66666667
3/6/2024,Transilvania,"['Ploaie', 'Lapoviță', 'Ninsoare', 'Vânt puternic', 'Ninsori', 'Grindină', 'Fulger']",CJ,22.12,974.1333333,7.61,83.33333333
3/7/2024,Transilvania,"['Ploi', 'Lapoviță', 'Vânt', 'Grindină', 'Furtună']",CJ,19.4,976.7333333,6.146666667,82
3/8/2024,Transilvania,"['Ninsori', 'Ceata']",CJ,19.76,979.3,5.883333333,71.66666667
3/9/2024,Transilvania,['Ceață'],CJ,20.13,977.5666667,6.733333333,74.66666667
3/10/2024,Transilvania,"['Furtună', 'Vijelie', 'Grindină', 'Viscol']",CJ,23.75,974.4666667,7.49,69
3/11/2024,Transilvania,"['Ploaie', 'Vânt puternic', 'Viscol', 'Vânt puternic', 'Ploaie']",CJ,22.66,971.3666667,11.52666667,69.33333333
3/12/2024,Transilvania,"['Ploaie', 'Ninsori', 'Lapoviță']",CJ,38.98,969.2666667,10.15333333,78
3/13/2024,Transilvania,"['Ploaie', 'Ninsori', 'Viscol', 'Ninsori', 'Viscol', 'Ninsori']",CJ,34.99,970.0666667,7.42,93
3/14/2024,Transilvania,['Ninsoră'],CJ,21.03,974.6666667,7.463333333,84.33333333
3/15/2024,Transilvania,['Ploaie'],CJ,18.68,976.7,8.606666667,83.33333333
3/16/2024,Transilvania,"['Cer senin', 'Vreme schimbătoare', 'Vânt intens']",CJ,13.96,978.4,8.91,73
3/17/2024,Transilvania,"['Cer senin', 'Vreme schimbătoare', 'Vânt intens']",CJ,15.59,977.6666667,8.503333333,87.33333333
3/18/2024,Transilvania,"['Ninsoare', 'Viscol']",CJ,9.43,975.2333333,5.13,68.66666667
3/19/2024,Transilvania,"['Ninsori', 'Lapoviță', 'Vânt puternic', 'Ninsoare', 'Vânt puternic']",CJ,10.52,976.7666667,3.613333333,58.66666667
3/20/2024,Transilvania,"['Lapoviță', 'Ninsoare', 'Fulger']",CJ,10.7,980.6333333,6.696666667,61.33333333
3/21/2024,Transilvania,"['Ninsori', 'Vânt puternic']",CJ,19.58,979.0666667,8.48,51.33333333
3/22/2024,Transilvania,"['Ploi slabe', 'Vant activ']",CJ,28.83,978.5333333,7.973333333,64
3/23/2024,Transilvania,['Ploi'],CJ,28.47,971.7333333,10.25333333,68
3/24/2024,Transilvania,"['Ninsori', 'Lapoviță', 'Ploi', 'Vânt', 'Ninsori', 'Vânt puternic', 'Ninsori', 'Vânt puternic']",CJ,19.58,965.4,8.513333333,67.33333333
3/25/2024,Transilvania,"['Precipitații mixte', 'Viscol']",CJ,11.6,965.9666667,6.293333333,66
3/26/2024,Transilvania,['Vânt puternic'],CJ,10.52,970.6666667,6.856666667,60.33333333
3/27/2024,Transilvania,"['Vijelie', 'Furtună', 'Vânt puternic']",CJ,14.87,965.1333333,12.51333333,51
3/28/2024,Transilvania,"['Furtună', 'Vijelie', 'Grindină', 'Viscol', 'Ninsoare', 'Vijelie']",CJ,31.01,964.2,12.84,71
3/29/2024,Transilvania,['Ploaie'],CJ,12.15,973.1666667,14.79333333,56
3/31/2024,Transilvania,['Caniculă'],CJ,58.02,972.1,17.81,49.33333333
4/1/2024,Transilvania,"['Furtună', 'Vijelie', 'Vijelie', 'Ploaie', 'Vijelie']",CJ,,969.7333333,20.71333333,36.66666667
4/2/2024,Transilvania,"['Furtună', 'Averse', 'Fenomene electrice', 'Vânt puternic']",CJ,,966.6333333,13.99,54
4/3/2024,Transilvania,"['Ploi', 'Vânt']",CJ,,973.8,11.97333333,58.33333333
4/5/2024,Transilvania,"['Furtună', 'Grindină']",CJ,,979.9,13.31666667,72
8/14/2023,Oltenia,['Caniculă'],DJ,,1005.433333,25.27,55.33333333
8/15/2023,Oltenia,"['Ploi torențiale', 'Vânt puternic', 'Caniculă']",DJ,,1004.366667,23.41333333,67.33333333
8/16/2023,Oltenia,"['Ploaie', 'Furtună', 'Caniculă', 'Disconfort termic']",DJ,,1002.3,24.94333333,66.33333333
8/17/2023,Oltenia,['Caniculă'],DJ,,1001.4,26.9,61.33333333
8/18/2023,Oltenia,['Caniculă'],DJ,,1001.5,27.49333333,55.66666667
8/19/2023,Oltenia,"['Caniculă', 'Vijelie']",DJ,,1002.366667,27.69,52.66666667
8/20/2023,Oltenia,['Caniculă'],DJ,,1003,26.33666667,58.66666667
8/21/2023,Oltenia,"['Caniculă', 'Disconfort termic']",DJ,,1002.666667,29.35333333,56.66666667
8/22/2023,Oltenia,"['Caniculă', 'Averse']",DJ,,1002.933333,28.39333333,61.66666667
8/23/2023,Oltenia,"['Caniculă', 'Furtună', 'Caniculă']",DJ,,1001.2,28.58333333,62.66666667
8/24/2023,Oltenia,"['Vijelie', 'Furtună', 'Grindină', 'Furtună', 'Grindină', 'Vijelie']",DJ,,999.6666667,27.98,64.66666667
8/25/2023,Oltenia,"['Caniculă', 'Caniculă']",DJ,,999.6666667,27.89666667,63
8/26/2023,Oltenia,['Caniculă'],DJ,,998.6,28.15666667,61
8/27/2023,Oltenia,['Caniculă'],DJ,,996.7,28.66,57.33333333
8/28/2023,Oltenia,"['Caniculă', 'Caniculă', 'Caniculă', 'Averse', 'Caniculă']",DJ,,993.9333333,28.15666667,52
8/29/2023,Oltenia,"['Furtună', 'Vijelie', 'Grindină', 'Inundație', 'Caniculă', 'Furtună', 'Ploi torențiale', 'Grindină', 'Vijelie', 'Vijelie', 'Grindină', 'Averse torențiale', 'Descărcări electrice', 'Intensificări ale vântului']",DJ,,989.8333333,25.94,60.66666667
8/30/2023,Oltenia,"['Furtună', 'Grindină', 'Fulger', 'Rafale puternice de vânt', 'Instabilitate atmosferică']",DJ,,991.3,22.91333333,79
8/31/2023,Oltenia,['Vânt'],DJ,,996.3666667,23.13666667,65.5
9/1/2023,Oltenia,['Vânt puternic'],DJ,,1002.4,22.95666667,71
9/2/2023,Oltenia,['Caniculă'],DJ,,1005.166667,21.17666667,68.66666667
9/3/2023,Oltenia,"['Averse', 'Fulger', 'Vânt placut']",DJ,,1005.2,23.285,57.5
9/4/2023,Oltenia,['Inundație'],DJ,,1002.8,18.86666667,82
9/5/2023,Oltenia,['Vant puternic'],DJ,,1005.4,21.62,71.33333333
9/6/2023,Oltenia,['Averse'],DJ,,1007.333333,22.01666667,61.66666667
9/7/2023,Oltenia,['Caniculă'],DJ,,1007.4,22.07,56
9/8/2023,Oltenia,['Secetă'],DJ,,1006.566667,22.05333333,59.66666667
9/10/2023,Oltenia,"['Caniculă', 'Furtună']",DJ,,1005.2,21.63666667,57.33333333
9/12/2023,Oltenia,['Secetă'],DJ,,1001.566667,22.21333333,60.33333333
9/14/2023,Oltenia,"['Caniculă', 'Vânt puternic', 'Furtună']",DJ,,1000.833333,22.43,66
9/15/2023,Oltenia,"['Furtună', 'Trăsnet', 'Secetă']",DJ,,1002.133333,23.69333333,65
9/16/2023,Oltenia,"['Averse cu tunete și fulgere', 'Cantități mari de apă', 'Inundație']",DJ,,1006.033333,19.93,86.33333333
9/17/2023,Oltenia,['Ploi'],DJ,,1006.7,20.83666667,83.33333333
9/18/2023,Oltenia,"['Caniculă', 'Secetă']",DJ,,1005.966667,21.53666667,65
9/19/2023,Oltenia,"['Caniculă', 'Averse abundente', 'Ploi locale']",DJ,,1003.266667,18.98666667,73
9/20/2023,Oltenia,['Averse'],DJ,,1002.233333,21.25666667,72.33333333
9/21/2023,Oltenia,"['Furtună', 'Ploi slabe', 'Averse']",DJ,,1001.133333,19.79,81.66666667
9/22/2023,Oltenia,['Caniculă'],DJ,,999.6333333,22.04333333,78
9/23/2023,Oltenia,"['Caniculă', 'Averse']",DJ,,999.4,24.15333333,70.33333333
9/24/2023,Oltenia,"['Ploi torențiale', 'Fenomene electrice', 'Vânt puternic', 'Inundație', 'Vijelie', 'Grindină', 'Furtună', 'Fulger']",DJ,,999.5,22.45666667,80.33333333
9/25/2023,Oltenia,"['Vijelie', 'Grindină', 'Inundație']",DJ,,1005,22.26666667,69
9/26/2023,Oltenia,"['Caniculă', 'Vânt puternic']",DJ,,1006.733333,21.85333333,56
9/27/2023,Oltenia,['Vânt puternic'],DJ,,1007,20.02666667,59.33333333
9/30/2023,Oltenia,['Caniculă'],DJ,,1004.933333,19.81,63.33333333
10/1/2023,Oltenia,"['Caniculă', 'Brumă']",DJ,,1004.466667,19.59333333,65.33333333
10/2/2023,Oltenia,"['Furtună', 'Fulger', 'Ploaie']",DJ,,1008.166667,18.78333333,60.66666667
10/5/2023,Oltenia,"['Furtună', 'Ploaie']",DJ,,1008.733333,18.90333333,69.33333333
10/6/2023,Oltenia,['Ceață'],DJ,,1008.233333,17.36666667,70
10/8/2023,Oltenia,"['Ploi', 'Vant puternic']",DJ,,1001.366667,19.27333333,58
10/9/2023,Oltenia,"['Ploaie', 'Vânt puternic']",DJ,,1007.866667,14.04333333,59
10/13/2023,Oltenia,['Caniculă'],DJ,43.27,1005.4,15.26666667,76.33333333
10/14/2023,Oltenia,['Caniculă'],DJ,43.45,1001.766667,16.91,73
10/15/2023,Oltenia,"['Ploaie', 'Vânt puternic']",DJ,17.91,995.1333333,16.82,75
10/16/2023,Oltenia,['Ploaie'],DJ,17.36,1003.633333,12.91333333,55
10/17/2023,Oltenia,"['Temperaturi sub normale', 'Vant activ']",DJ,24.45,1006.566667,8.786666667,68.66666667
10/18/2023,Oltenia,['Caniculă'],DJ,44.36,1004.2,10.69666667,68
10/19/2023,Oltenia,"['Soare', 'Temperaturi ridicate']",DJ,30.91,998.3,12.05333333,70
10/20/2023,Oltenia,"['Vreme frumoasă', 'Vant activ', 'Caniculă']",DJ,45.9,992.9333333,14.50666667,74
10/21/2023,Oltenia,['Ploaie'],DJ,44.72,995.3,17.63,71
10/22/2023,Oltenia,['Ploaie'],DJ,44.36,998.1333333,20.18,62.66666667
10/24/2023,Oltenia,['Ploi'],DJ,25.63,1000.366667,16.23,72.66666667
10/25/2023,Oltenia,"['Ploaie', 'Furtună']",DJ,26,992.4666667,18.02666667,70
10/26/2023,Oltenia,['Caniculă'],DJ,32.09,989.5333333,18.65333333,69
10/27/2023,Oltenia,"['Vânt puternic', 'Ploi']",DJ,28.27,986.8666667,16.57333333,77.33333333
10/28/2023,Oltenia,['Ploaie'],DJ,13.82,993.1666667,16.25666667,81.33333333
10/29/2023,Oltenia,"['Vreme frumoasă', 'Temperaturi ridicate']",DJ,22.36,1001.8,14.58,83.33333333
10/30/2023,Oltenia,['Caniculă'],DJ,32.91,1003.8,14.05333333,82
10/31/2023,Oltenia,['Ploaie'],DJ,32.63,997.9666667,14.04666667,80.33333333
11/1/2023,Oltenia,['Ploi'],DJ,16.82,998.8666667,14.34333333,74.33333333
11/2/2023,Oltenia,['Ploaie'],DJ,21.45,996.3333333,11.85666667,76
11/3/2023,Oltenia,['Ploaie'],DJ,23.09,987.8,13.32333333,90.33333333
11/4/2023,Oltenia,"['Ploaie', 'Descărcări electrice', 'Vânt puternic']",DJ,19.63,984.6,13.47666667,96.33333333
11/5/2023,Oltenia,"['Ploaie', 'Vant puternic']",DJ,11.64,987.1666667,12.5,85.33333333
11/6/2023,Oltenia,"['Vreme caldă', 'Vânt puternic']",DJ,17.54,996.9666667,13.76,82.66666667
11/7/2023,Oltenia,['Ploaie'],DJ,30.63,1004.566667,11.88666667,86.66666667
11/8/2023,Oltenia,['Ploaie'],DJ,18,1001.633333,11.56333333,89.33333333
11/9/2023,Oltenia,['Ger'],DJ,26.36,1006.166667,8.903333333,71.66666667
11/10/2023,Oltenia,"['Vant intens', 'Ploi']",DJ,25.54,1000.733333,7.266666667,84.66666667
11/11/2023,Oltenia,"['Ploaie', 'Vânt puternic', 'Vant puternic']",DJ,17.91,989.4333333,9.596666667,94.66666667
11/13/2023,Oltenia,['Innorari'],DJ,32,1001.5,6.423333333,81
11/14/2023,Oltenia,['Ploaie'],DJ,23.45,998.7333333,11.24,75
11/17/2023,Oltenia,"['Ploi', 'Vânt puternic']",DJ,33.72,996.8333333,6.686666667,91
11/18/2023,Oltenia,"['Ploi', 'Vant puternic']",DJ,17.09,995.5333333,6.566666667,73.66666667
11/19/2023,Oltenia,['Vant puternic'],DJ,16.09,1000.833333,5.553333333,69
11/20/2023,Oltenia,"['Vreme frumoasă', 'Înnorări', 'Ploaie ușoară', 'Vânt puternic']",DJ,30.36,998.0666667,9.133333333,65
11/21/2023,Oltenia,"['Ploaie', 'Vânt activ']",DJ,48.27,996.7333333,8.106666667,83.66666667
11/22/2023,Oltenia,"['Ploi', 'Vânt activ']",DJ,19.63,1000.233333,8.863333333,99
11/23/2023,Oltenia,"['Furtună', 'Fulger']",DJ,18.63,1006.766667,6.54,91.33333333
11/24/2023,Oltenia,['Ploaie'],DJ,30.36,988.5333333,7.49,88.33333333
11/25/2023,Oltenia,"['Ploi', 'Lapovita', 'Ninsori', 'Viscol', 'Polei']",DJ,9.54,980.2333333,4.436666667,97.66666667
11/26/2023,Oltenia,"['Viscol', 'Precipitații']",DJ,8.27,985.6666667,2.96,74.33333333
11/27/2023,Oltenia,"['Ploi', 'Lapoviță']",DJ,13,997.5666667,3.586666667,60.33333333
11/28/2023,Oltenia,"['Ploi', 'Vânt puternic']",DJ,22.36,985.8333333,2.803333333,88
11/29/2023,Oltenia,"['Vreme frumoasă', 'Vânt activ']",DJ,13.45,991.2,3.823333333,79.33333333
11/30/2023,Oltenia,"['Vreme frumoasă', 'Vant domol']",DJ,45.54,1000.133333,0.776666667,83
12/1/2023,Oltenia,"['Caniculă', 'Furtună', 'Vijelie', 'Fulger']",DJ,79.99,993.9333333,3.426666667,83.33333333
12/3/2023,Oltenia,"['Ploaie', 'Vânt puternic']",DJ,,999.3333333,4.873333333,76.33333333
12/4/2023,Oltenia,['Ger'],DJ,,1010.066667,1.25,75.33333333
12/5/2023,Oltenia,['Ninsori'],DJ,32.36,1005.833333,1.41,80.33333333
12/6/2023,Oltenia,"['Ceata', 'Ploi', 'Lapoviță', 'Ploaie']",DJ,39.36,999.9666667,2.87,95.33333333
12/7/2023,Oltenia,"['Ninsoare', 'Lapoviță', 'Ploaie']",DJ,20.82,1002.5,3.56,97.33333333
12/8/2023,Oltenia,['Ceață'],DJ,30,1004.3,3.226666667,91
12/9/2023,Oltenia,"['Cer acoperit', 'Ceata', 'Precipitatii slabe', 'Polei']",DJ,36.09,1005.266667,2.736666667,89.33333333
12/10/2023,Oltenia,"['Burniță', 'Precipitații mixte']",DJ,33.81,1002.366667,2.293333333,86
12/11/2023,Oltenia,"['Burnită', 'Polei']",DJ,26.91,1001.033333,3.25,90
12/12/2023,Oltenia,"['Înnorări', 'Ploi slabe', 'Ceață']",DJ,48.36,999.1666667,4.633333333,90.66666667
12/13/2023,Oltenia,"['Ceață', 'Burniță', 'Polei', 'Ploi']",DJ,68.27,994.1,4.78,94.33333333
12/14/2023,Oltenia,"['Ploaie', 'Vânt activ']",DJ,36.45,992.6666667,6.693333333,94.66666667
12/15/2023,Oltenia,['Caniculă'],DJ,29.18,1007.2,6.01,91
12/16/2023,Oltenia,"['Precipitatii slabe', 'Vant activ']",DJ,24.54,1020.6,3.186666667,92.66666667
12/17/2023,Oltenia,['Ceată'],DJ,40.18,1023,2.226666667,85.66666667
12/18/2023,Oltenia,"['Ceata', 'Ghețuș', 'Ceață', 'Ploaie', 'Ninsoare']",DJ,75.54,1016.133333,4.66,76
12/19/2023,Oltenia,['Ceata'],DJ,85.36,1009.533333,6.086666667,73.66666667
12/21/2023,Oltenia,['Vant puternic'],DJ,105.63,992.2,5.123333333,74.66666667
